timestamp_utc,broker,symbol,bid,ask,spread,unit,feed_type,source
2026-09-22T14:00:31.351Z,pepperstone,GBPUSD,1.33582,1.33583,0.1,pips,unspecified,broker-published
2026-09-22T14:00:39.219Z,pepperstone,GBPUSD,1.33581,1.33584,0.3,pips,unspecified,broker-published
2026-09-22T14:00:46.972Z,pepperstone,GBPUSD,1.33565,1.33569,0.4,pips,unspecified,broker-published
2026-09-22T14:00:54.495Z,pepperstone,GBPUSD,1.3357,1.33572,0.2,pips,unspecified,broker-published
2026-09-22T14:01:02.092Z,pepperstone,GBPUSD,1.33584,1.33585,0.1,pips,unspecified,broker-published
2026-09-22T14:01:09.619Z,pepperstone,GBPUSD,1.33583,1.33585,0.2,pips,unspecified,broker-published
2026-09-22T14:01:17.171Z,pepperstone,GBPUSD,1.33583,1.33585,0.2,pips,unspecified,broker-published
2026-09-22T14:01:24.753Z,pepperstone,GBPUSD,1.33593,1.33594,0.1,pips,unspecified,broker-published
2026-09-22T14:01:32.583Z,pepperstone,GBPUSD,1.33592,1.33593,0.1,pips,unspecified,broker-published
2026-09-22T14:01:40.166Z,pepperstone,GBPUSD,1.33594,1.33594,0,pips,unspecified,broker-published
2026-09-22T14:01:47.650Z,pepperstone,GBPUSD,1.33592,1.33594,0.2,pips,unspecified,broker-published
2026-09-22T14:01:55.269Z,pepperstone,GBPUSD,1.33595,1.33596,0.1,pips,unspecified,broker-published
