timestamp_utc,broker,symbol,bid,ask,spread,unit,feed_type,source
2026-08-31T17:02:19.999Z,dukascopy,WTIUSD,85.73,85.78,0.05,usd,unspecified,broker-published
2026-08-31T17:02:29.303Z,dukascopy,WTIUSD,85.735,85.785,0.05,usd,unspecified,broker-published
2026-08-31T17:02:36.571Z,dukascopy,WTIUSD,85.725,85.775,0.05,usd,unspecified,broker-published
2026-08-31T17:02:43.937Z,dukascopy,WTIUSD,85.73,85.78,0.05,usd,unspecified,broker-published
2026-08-31T17:03:02.468Z,dukascopy,WTIUSD,85.765,85.815,0.05,usd,unspecified,broker-published
2026-08-31T17:03:10.055Z,dukascopy,WTIUSD,85.775,85.825,0.05,usd,unspecified,broker-published
2026-08-31T17:03:17.341Z,dukascopy,WTIUSD,85.815,85.865,0.05,usd,unspecified,broker-published
2026-08-31T17:03:44.758Z,dukascopy,WTIUSD,85.805,85.855,0.05,usd,unspecified,broker-published
2026-08-31T17:03:52.180Z,dukascopy,WTIUSD,85.815,85.865,0.05,usd,unspecified,broker-published
2026-08-31T17:03:59.853Z,dukascopy,WTIUSD,85.86,85.91,0.05,usd,unspecified,broker-published
2026-08-31T17:04:07.454Z,dukascopy,WTIUSD,85.855,85.905,0.05,usd,unspecified,broker-published
2026-08-31T17:04:14.764Z,dukascopy,WTIUSD,85.855,85.905,0.05,usd,unspecified,broker-published
