timestamp_utc,broker,symbol,bid,ask,spread,unit,feed_type,source
2026-08-21T09:49:01.285Z,dukascopy,BRENTUSD,93.266,93.316,0.05,usd,unspecified,broker-published
2026-08-21T09:49:08.794Z,dukascopy,BRENTUSD,93.276,93.326,0.05,usd,unspecified,broker-published
2026-08-21T09:49:16.362Z,dukascopy,BRENTUSD,93.3,93.35,0.05,usd,unspecified,broker-published
2026-08-21T09:49:23.804Z,dukascopy,BRENTUSD,93.325,93.375,0.05,usd,unspecified,broker-published
2026-08-21T09:49:31.194Z,dukascopy,BRENTUSD,93.316,93.366,0.05,usd,unspecified,broker-published
2026-08-21T09:49:38.676Z,dukascopy,BRENTUSD,93.316,93.366,0.05,usd,unspecified,broker-published
2026-08-21T09:49:46.177Z,dukascopy,BRENTUSD,93.325,93.375,0.05,usd,unspecified,broker-published
2026-08-21T09:49:53.566Z,dukascopy,BRENTUSD,93.336,93.386,0.05,usd,unspecified,broker-published
2026-08-21T09:50:00.956Z,dukascopy,BRENTUSD,93.33,93.38,0.05,usd,unspecified,broker-published
2026-08-21T09:50:08.679Z,dukascopy,BRENTUSD,93.326,93.376,0.05,usd,unspecified,broker-published
2026-08-21T09:50:16.038Z,dukascopy,BRENTUSD,93.34,93.39,0.05,usd,unspecified,broker-published
2026-08-21T09:50:23.573Z,dukascopy,BRENTUSD,93.35,93.4,0.05,usd,unspecified,broker-published
